Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;mean;std;threshold;max;min;Condition_2;Condition_1
366-43-6862;B;Mandalay;Normal;Male;Electronic accessories;52.89;4;10.578000000000001;222.138;3/25/2019;16:32:00.0;Ewallet;211.56;4.761904762;10.578;6.7;252.55183333333332;169.84542196877138;509.53626590631416;762.0880992396475;0;True;True
366-93-0948;A;Yangon;Member;Male;Electronic accessories;66.35;1;3.3175;69.6675;1/31/2019;10:46:00.0;Credit card;66.35;4.761904762;3.3175;9.7;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
369-82-2676;B;Mandalay;Normal;Male;Electronic accessories;75.66;5;18.915;397.215;1/15/2019;18:22:00.0;Ewallet;378.3;4.761904762;18.915;7.8;457.25076923076927;309.71964871931726;929.1589461579517;1386.409715388721;0;True;True
370-41-7321;B;Mandalay;Member;Male;Health and beauty;56.69;9;25.5105;535.7205;2/27/2019;17:24:00.0;Credit card;510.21;4.761904762;25.5105;8.4;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
370-96-0655;C;Naypyitaw;Normal;Female;Fashion accessories;49.32;6;14.796000000000001;310.716;1/9/2019;13:46:00.0;Ewallet;295.92;4.761904762;14.796;7.1;377.6679375;329.3577707873783;988.0733123621349;1365.7412498621347;0;True;True
371-85-5789;B;Mandalay;Normal;Male;Health and beauty;87.98;3;13.197000000000001;277.137;3/5/2019;10:40:00.0;Ewallet;263.94;4.761904762;13.197;5.1;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
372-26-1506;C;Naypyitaw;Normal;Female;Fashion accessories;23.82;5;5.955;125.055;1/28/2019;19:24:00.0;Ewallet;119.1;4.761904762;5.955;5.4;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
372-62-5264;C;Naypyitaw;Normal;Female;Food and beverages;52.6;9;23.67;497.07;1/16/2019;14:42:00.0;Cash;473.4;4.761904762;23.67;7.6;428.9082;360.06201153745724;1080.1860346123717;1509.0942346123718;0;True;True
372-94-8041;A;Yangon;Normal;Male;Health and beauty;15.26;6;4.578;96.138;2/15/2019;18:03:00.0;Ewallet;91.56;4.761904762;4.578;9.8;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
373-09-4567;C;Naypyitaw;Normal;Male;Food and beverages;77.56;10;38.78;814.38;3/14/2019;20:35:00.0;Ewallet;775.6;4.761904762;38.78;6.9;400.813;294.51372163684044;883.5411649105213;1284.3541649105214;0;True;True
373-14-0504;A;Yangon;Member;Female;Sports and travel;71.63;2;7.163;150.423;2/12/2019;14:33:00.0;Ewallet;143.26;4.761904762;7.163;8.8;374.873625;351.11159311481725;1053.3347793444518;1428.2084043444518;0;True;True
373-73-7910;A;Yangon;Normal;Male;Sports and travel;86.31;7;30.208500000000004;634.3785;2/8/2019;10:37:00.0;Ewallet;604.17;4.761904762;30.2085;5.3;423.721375;374.95216288179074;1124.8564886453723;1548.5778636453724;0;True;True
373-88-1424;C;Naypyitaw;Member;Male;Home and lifestyle;35.81;5;8.9525;188.0025;2/6/2019;18:44:00.0;Ewallet;179.05;4.761904762;8.9525;7.9;223.49411538461538;115.00471730019633;345.014151900589;568.5082672852044;0;True;True
374-17-3652;B;Mandalay;Member;Female;Food and beverages;42.82;9;19.269000000000002;404.649;2/5/2019;15:26:00.0;Credit card;385.38;4.761904762;19.269;8.9;252.594125;217.60107099086005;652.8032129725801;905.3973379725801;0;True;True
374-38-5555;B;Mandalay;Normal;Female;Fashion accessories;63.71;5;15.927500000000002;334.4775;2/7/2019;19:30:00.0;Ewallet;318.55;4.761904762;15.9275;8.5;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
375-72-3056;B;Mandalay;Normal;Male;Sports and travel;63.06;3;9.459000000000001;198.639;1/19/2019;15:58:00.0;Ewallet;189.18;4.761904762;9.459;7.0;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
376-02-8238;B;Mandalay;Normal;Male;Home and lifestyle;93.87;8;37.548;788.508;2/2/2019;18:42:00.0;Credit card;750.96;4.761904762;37.548;8.3;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
376-56-3573;C;Naypyitaw;Normal;Female;Fashion accessories;95.42;4;19.084;400.764;2/2/2019;13:23:00.0;Ewallet;381.68;4.761904762;19.084;6.4;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
377-79-7592;C;Naypyitaw;Member;Female;Electronic accessories;44.84;9;20.178000000000004;423.738;1/14/2019;14:00:00.0;Credit card;403.56;4.761904762;20.178;7.5;305.12434615384615;216.3199151712174;648.9597455136521;954.0840916674983;0;True;True
378-07-7001;B;Mandalay;Member;Male;Electronic accessories;48.09;3;7.213500000000001;151.4835;2/10/2019;18:23:00.0;Credit card;144.27;4.761904762;7.2135;7.8;285.5475;228.16569276701088;684.4970783010326;970.0445783010326;0;True;True
378-24-2715;B;Mandalay;Normal;Male;Home and lifestyle;53.44;2;5.344;112.224;1/20/2019;20:38:00.0;Ewallet;106.88;4.761904762;5.344;4.1;365.5449;251.73712497782282;755.2113749334685;1120.7562749334684;0;True;True
379-17-6588;C;Naypyitaw;Normal;Male;Fashion accessories;59.61;10;29.805000000000003;625.905;3/14/2019;11:07:00.0;Cash;596.1;4.761904762;29.805;5.3;400.813;294.51372163684044;883.5411649105213;1284.3541649105214;0;True;True
380-60-5336;A;Yangon;Normal;Female;Electronic accessories;40.26;10;20.13;422.73;2/24/2019;18:06:00.0;Credit card;402.6;4.761904762;20.13;5.0;302.4956666666667;214.73348920056694;644.2004676017008;946.6961342683675;0;True;True
380-94-4661;C;Naypyitaw;Member;Male;Electronic accessories;65.94;4;13.188;276.948;2/7/2019;13:05:00.0;Credit card;263.76;4.761904762;13.188;6.9;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
381-20-0914;A;Yangon;Member;Female;Fashion accessories;20.01;9;9.0045;189.0945;1/12/2019;15:48:00.0;Credit card;180.09;4.761904762;9.0045;5.7;471.34213636363637;362.11998213514056;1086.3599464054216;1557.702082769058;0;True;True
382-03-4532;A;Yangon;Member;Female;Health and beauty;18.33;1;0.9165;19.2465;2/2/2019;18:50:00.0;Cash;18.33;4.761904762;0.9165;4.3;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
382-25-8917;C;Naypyitaw;Normal;Male;Fashion accessories;42.08;6;12.624;265.104;1/29/2019;12:25:00.0;Cash;252.48;4.761904762;12.624;8.9;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
384-59-6655;A;Yangon;Member;Female;Food and beverages;98.66;9;44.397;932.337;2/19/2019;15:07:00.0;Cash;887.94;4.761904762;44.397;8.4;469.79099999999994;277.79071324413906;833.3721397324172;1303.1631397324172;0;True;True
386-27-7606;C;Naypyitaw;Member;Female;Home and lifestyle;81.2;7;28.42;596.82;3/23/2019;15:59:00.0;Credit card;568.4;4.761904762;28.42;8.1;372.27654545454544;222.63081920271668;667.89245760815;1040.1690030626955;0;True;True
387-49-4215;B;Mandalay;Member;Female;Sports and travel;48.5;3;7.275;152.775;1/8/2019;12:50:00.0;Cash;145.5;4.761904762;7.275;6.7;294.09625;237.65808106409125;712.9742431922738;1007.0704931922737;0;True;True
388-76-2555;B;Mandalay;Normal;Male;Sports and travel;13.69;6;4.107;86.247;2/13/2019;13:59:00.0;Cash;82.14;4.761904762;4.107;6.3;116.7796875;54.68483076485884;164.0544922945765;280.83417979457647;0;True;True
389-25-3394;C;Naypyitaw;Normal;Male;Electronic accessories;11.81;5;2.9525000000000006;62.0025;2/17/2019;18:06:00.0;Cash;59.05;4.761904762;2.9525;9.4;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
389-70-2397;C;Naypyitaw;Normal;Female;Health and beauty;83.66;5;20.915;439.215;2/21/2019;10:26:00.0;Cash;418.3;4.761904762;20.915;7.2;232.28975;150.45599924753748;451.36799774261243;683.6577477426124;0;True;True
390-17-5806;C;Naypyitaw;Member;Female;Food and beverages;38.42;1;1.9210000000000003;40.341;2/2/2019;16:33:00.0;Cash;38.42;4.761904762;1.921;8.6;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
390-31-6381;C;Naypyitaw;Normal;Male;Food and beverages;27.22;3;4.083;85.743;1/7/2019;12:37:00.0;Cash;81.66;4.761904762;4.083;7.3;314.91599999999994;191.95720324642025;575.8716097392607;890.7876097392607;0;True;True
390-80-5128;B;Mandalay;Member;Female;Health and beauty;19.15;1;0.9575;20.1075;1/28/2019;17:58:00.0;Credit card;19.15;4.761904762;0.9575;9.5;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
393-65-2792;C;Naypyitaw;Normal;Male;Food and beverages;89.48;10;44.74000000000001;939.54;1/6/2019;12:46:00.0;Credit card;894.8;4.761904762;44.74;9.6;401.5783333333333;286.8509239146486;860.5527717439459;1262.1311050772792;0;True;True
394-30-3170;B;Mandalay;Member;Female;Sports and travel;88.43;8;35.37200000000001;742.812;3/22/2019;19:35:00.0;Credit card;707.44;4.761904762;35.372;4.3;317.9148;219.70392418866808;659.1117725660042;977.0265725660042;0;True;True
394-41-0748;C;Naypyitaw;Member;Female;Fashion accessories;54.07;9;24.331500000000002;510.9615;1/27/2019;14:55:00.0;Ewallet;486.63;4.761904762;24.3315;9.5;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
394-43-4238;B;Mandalay;Member;Male;Home and lifestyle;17.77;5;4.4425;93.2925;2/15/2019;12:42:00.0;Credit card;88.85;4.761904762;4.4425;5.4;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
394-55-6384;C;Naypyitaw;Member;Female;Sports and travel;70.19;9;31.585500000000003;663.2955;1/25/2019;13:38:00.0;Cash;631.71;4.761904762;31.5855;6.7;276.4921764705882;235.52323437627263;706.5697031288179;983.0618795994061;0;True;True
396-90-2219;B;Mandalay;Normal;Female;Electronic accessories;14.96;8;5.984000000000001;125.664;2/23/2019;12:29:00.0;Cash;119.68;4.761904762;5.984;8.6;292.448625;220.10181144898604;660.3054343469581;952.7540593469581;0;True;True
397-25-8725;A;Yangon;Member;Female;Health and beauty;39.62;9;17.829;374.409;1/13/2019;17:54:00.0;Credit card;356.58;4.761904762;17.829;6.8;245.12040000000002;145.98042163283404;437.94126489850214;683.0616648985022;0;True;True
399-46-5918;C;Naypyitaw;Normal;Female;Electronic accessories;85.98;8;34.392;722.232;2/28/2019;19:01:00.0;Cash;687.84;4.761904762;34.392;8.2;349.503;247.48751089943912;742.4625326983173;1091.9655326983172;0;True;True
399-69-4630;C;Naypyitaw;Normal;Male;Electronic accessories;22.21;6;6.663;139.923;3/7/2019;10:23:00.0;Credit card;133.26;4.761904762;6.663;8.6;159.8065;100.14843938561899;300.44531815685696;460.251818156857;0;True;True
400-45-1220;B;Mandalay;Normal;Female;Health and beauty;13.5;10;6.75;141.75;2/27/2019;11:06:00.0;Credit card;135.0;4.761904762;6.75;4.8;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
400-60-7251;A;Yangon;Normal;Male;Home and lifestyle;74.07;1;3.7035;77.7735;2/10/2019;12:50:00.0;Ewallet;74.07;4.761904762;3.7035;9.9;285.5475;228.16569276701088;684.4970783010326;970.0445783010326;0;True;True
400-80-4065;C;Naypyitaw;Member;Male;Health and beauty;68.55;4;13.71;287.91;2/15/2019;20:21:00.0;Credit card;274.2;4.761904762;13.71;9.2;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
400-89-4171;C;Naypyitaw;Normal;Female;Sports and travel;80.97;8;32.388;680.148;1/28/2019;13:05:00.0;Cash;647.76;4.761904762;32.388;9.3;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
401-09-4232;C;Naypyitaw;Member;Male;Home and lifestyle;86.69;5;21.6725;455.1225;2/11/2019;18:38:00.0;Ewallet;433.45;4.761904762;21.6725;9.4;567.769125;267.3593207850159;802.0779623550477;1369.8470873550477;0;True;True
401-18-8016;B;Mandalay;Member;Female;Sports and travel;98.13;1;4.9065;103.0365;1/21/2019;17:36:00.0;Cash;98.13;4.761904762;4.9065;8.9;299.01243750000003;218.19108074353375;654.5732422306012;953.5856797306012;0;True;True
404-91-5964;A;Yangon;Normal;Male;Electronic accessories;74.58;7;26.102999999999998;548.163;2/4/2019;16:09:00.0;Credit card;522.06;4.761904762;26.103;9.0;221.77240909090912;220.48423212713175;661.4526963813953;883.2251054723044;0;True;True
405-31-3305;A;Yangon;Member;Male;Fashion accessories;43.13;10;21.565;452.865;2/2/2019;18:31:00.0;Credit card;431.3;4.761904762;21.565;5.5;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
406-46-7107;A;Yangon;Normal;Female;Home and lifestyle;96.52;6;28.956000000000003;608.076;1/11/2019;11:52:00.0;Cash;579.12;4.761904762;28.956;4.5;264.3703125;168.9255840400774;506.77675212023223;771.1470646202322;0;True;True
407-63-8975;A;Yangon;Normal;Male;Food and beverages;73.88;6;22.164;465.444;3/23/2019;19:16:00.0;Ewallet;443.28;4.761904762;22.164;4.4;372.27654545454544;222.63081920271668;667.89245760815;1040.1690030626955;0;True;True
408-26-9866;C;Naypyitaw;Normal;Female;Sports and travel;73.98;7;25.893;543.753;3/2/2019;16:42:00.0;Ewallet;517.86;4.761904762;25.893;4.1;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
408-66-6712;C;Naypyitaw;Member;Female;Health and beauty;47.71;6;14.313;300.573;2/16/2019;14:19:00.0;Ewallet;286.26;4.761904762;14.313;4.4;312.970875;223.55562133644727;670.6668640093418;983.6377390093418;0;True;True
409-33-9708;A;Yangon;Normal;Female;Fashion accessories;98.48;2;9.848;206.808;2/19/2019;10:12:00.0;Ewallet;196.96;4.761904762;9.848;9.2;469.79099999999994;277.79071324413906;833.3721397324172;1303.1631397324172;0;True;True
409-49-6995;C;Naypyitaw;Member;Female;Food and beverages;47.27;6;14.181000000000001;297.801;2/5/2019;10:17:00.0;Cash;283.62;4.761904762;14.181;8.8;252.594125;217.60107099086005;652.8032129725801;905.3973379725801;0;True;True
410-67-1709;A;Yangon;Member;Female;Fashion accessories;63.88;8;25.552000000000003;536.592;1/20/2019;17:48:00.0;Ewallet;511.04;4.761904762;25.552;9.9;365.5449;251.73712497782282;755.2113749334685;1120.7562749334684;0;True;True
411-77-0180;A;Yangon;Member;Male;Electronic accessories;72.2;7;25.270000000000003;530.67;3/26/2019;20:14:00.0;Ewallet;505.4;4.761904762;25.27;4.3;150.96253846153846;130.5406062347813;391.6218187043439;542.5843571658824;0;True;True
413-20-6708;C;Naypyitaw;Member;Female;Fashion accessories;51.47;1;2.5735;54.0435;3/18/2019;15:52:00.0;Ewallet;51.47;4.761904762;2.5735;8.5;184.6905;98.21175469743935;294.63526409231804;479.325764092318;0;True;True
414-12-7047;B;Mandalay;Normal;Male;Food and beverages;19.79;8;7.916;166.236;1/18/2019;12:04:00.0;Ewallet;158.32;4.761904762;7.916;8.7;308.9415;264.51673445088966;793.550203352669;1102.491703352669;0;True;True
416-13-5917;C;Naypyitaw;Normal;Female;Food and beverages;97.03;5;24.2575;509.4075;1/30/2019;16:24:00.0;Ewallet;485.15;4.761904762;24.2575;9.3;284.2513333333333;327.1937582199002;981.5812746597005;1265.832607993034;0;True;True
416-17-9926;A;Yangon;Member;Female;Electronic accessories;74.22;10;37.11000000000001;779.31;1/1/2019;14:42:00.0;Credit card;742.2;4.761904762;37.11;4.3;395.43175;263.0563902816709;789.1691708450126;1184.6009208450125;0;True;True
418-02-5978;B;Mandalay;Normal;Female;Health and beauty;84.09;9;37.840500000000006;794.6505;2/11/2019;10:54:00.0;Cash;756.81;4.761904762;37.8405;8.0;567.769125;267.3593207850159;802.0779623550477;1369.8470873550477;0;True;True
418-05-0656;B;Mandalay;Normal;Female;Fashion accessories;25.56;7;8.946;187.866;2/2/2019;20:42:00.0;Cash;178.92;4.761904762;8.946;7.1;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
420-04-7590;B;Mandalay;Normal;Male;Home and lifestyle;99.7;3;14.955000000000002;314.055;3/18/2019;11:29:00.0;Ewallet;299.1;4.761904762;14.955;4.7;184.6905;98.21175469743935;294.63526409231804;479.325764092318;0;True;True
420-11-4919;C;Naypyitaw;Member;Female;Food and beverages;71.39;5;17.8475;374.7975;2/17/2019;19:57:00.0;Credit card;356.95;4.761904762;17.8475;5.5;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
420-18-8989;A;Yangon;Member;Female;Sports and travel;51.52;8;20.608000000000004;432.768;2/2/2019;15:47:00.0;Cash;412.16;4.761904762;20.608;9.6;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
420-97-3340;A;Yangon;Normal;Female;Food and beverages;71.68;3;10.752000000000002;225.792;3/28/2019;15:30:00.0;Credit card;215.04;4.761904762;10.752;9.2;222.9402;137.2153104135978;411.6459312407934;634.5861312407934;0;True;True
421-95-9805;A;Yangon;Normal;Female;Electronic accessories;28.96;1;1.4480000000000002;30.408;2/7/2019;10:18:00.0;Credit card;28.96;4.761904762;1.448;6.2;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
422-29-8786;A;Yangon;Normal;Female;Home and lifestyle;67.09;5;16.772500000000004;352.2225;1/3/2019;16:47:00.0;Credit card;335.45;4.761904762;16.7725;9.1;259.76606250000003;174.9018291486148;524.7054874458445;784.4715499458446;0;True;True
423-57-2993;B;Mandalay;Normal;Male;Sports and travel;93.39;6;28.017000000000003;588.357;3/27/2019;19:18:00.0;Ewallet;560.34;4.761904762;28.017;10.0;290.28195;278.0149164361959;834.0447493085877;1124.3266993085876;0;True;True
423-64-4619;A;Yangon;Member;Female;Health and beauty;15.55;9;6.997500000000001;146.9475;3/7/2019;13:12:00.0;Cash;139.95;4.761904762;6.9975;5.0;159.8065;100.14843938561899;300.44531815685696;460.251818156857;0;True;True
423-80-0988;C;Naypyitaw;Normal;Male;Sports and travel;76.4;2;7.640000000000001;160.44;1/30/2019;19:42:00.0;Ewallet;152.8;4.761904762;7.64;6.5;284.2513333333333;327.1937582199002;981.5812746597005;1265.832607993034;0;True;True
425-85-2085;B;Mandalay;Member;Male;Health and beauty;54.86;5;13.715000000000002;288.015;3/29/2019;16:48:00.0;Ewallet;274.3;4.761904762;13.715;9.8;502.905375;309.06076810657316;927.1823043197195;1430.0876793197194;0;True;True
426-39-2418;C;Naypyitaw;Normal;Male;Electronic accessories;61.41;7;21.4935;451.3635;1/14/2019;10:02:00.0;Cash;429.87;4.761904762;21.4935;9.8;305.12434615384615;216.3199151712174;648.9597455136521;954.0840916674983;0;True;True
427-45-9297;B;Mandalay;Member;Female;Home and lifestyle;40.73;7;14.255499999999998;299.3655;3/12/2019;11:01:00.0;Ewallet;285.11;4.761904762;14.2555;5.4;306.462625;211.61838859329754;634.8551657798926;941.3177907798926;0;True;True
428-83-5800;C;Naypyitaw;Member;Female;Food and beverages;21.08;3;3.162;66.402;2/9/2019;10:25:00.0;Cash;63.24;4.761904762;3.162;7.3;251.68419230769229;238.62635091389373;715.8790527416812;967.5632450493736;0;True;True
430-02-3888;B;Mandalay;Normal;Male;Electronic accessories;46.02;6;13.806000000000001;289.926;2/7/2019;15:55:00.0;Cash;276.12;4.761904762;13.806;7.1;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
430-53-4718;B;Mandalay;Member;Male;Health and beauty;75.37;8;30.148000000000003;633.108;1/28/2019;15:46:00.0;Credit card;602.96;4.761904762;30.148;8.4;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
430-60-3493;A;Yangon;Member;Female;Home and lifestyle;94.88;7;33.208;697.368;2/3/2019;14:38:00.0;Cash;664.16;4.761904762;33.208;4.2;390.56624999999997;254.39204580844464;763.1761374253339;1153.7423874253338;0;True;True
431-66-2305;B;Mandalay;Normal;Female;Electronic accessories;88.25;9;39.712500000000006;833.9625;2/15/2019;20:51:00.0;Credit card;794.25;4.761904762;39.7125;7.6;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
433-08-7822;C;Naypyitaw;Normal;Female;Health and beauty;78.89;7;27.611500000000003;579.8415;1/5/2019;19:48:00.0;Ewallet;552.23;4.761904762;27.6115;7.5;294.723625;211.339828681431;634.019486044293;928.7431110442931;0;True;True
433-75-6987;B;Mandalay;Member;Female;Health and beauty;55.97;7;19.5895;411.3795;3/5/2019;19:06:00.0;Ewallet;391.79;4.761904762;19.5895;8.9;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
434-35-9162;B;Mandalay;Member;Male;Food and beverages;23.34;4;4.668;98.028;2/4/2019;18:53:00.0;Ewallet;93.36;4.761904762;4.668;7.4;221.77240909090912;220.48423212713175;661.4526963813953;883.2251054723044;0;True;True
434-83-9547;C;Naypyitaw;Member;Male;Food and beverages;38.47;8;15.388;323.148;1/23/2019;11:51:00.0;Cash;307.76;4.761904762;15.388;7.7;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
